image_path,text
iam_images/3054.png,"throughout in terms of the cinema , and again and"
iam_images/3055.png,"the director , Mr. Joshua Logan , attempted but failed"
iam_images/3056.png,"In Fanny , which also has its premiere tomorrow ,"
iam_images/3057.png,This is not a filmed play . It has been conceived
iam_images/3058.png,"background , which bring the film so vividly to life ."
iam_images/3059.png,to create the atmosphere of a city .
iam_images/3060.png,"again it is the visual qualities of the story , and"
iam_images/3061.png,the marriage of the central characters to their
iam_images/3062.png,"Joshua Logan , attempted but failed to"
iam_images/3063.png,create the atmosphere of a city .
iam_images/3064.png,"film so vividly to life . In Fanny , which also"
iam_images/3065.png,"ceived throughout in terms of the cinema , and"
iam_images/3066.png,This is not a filmed play . It has been con-
iam_images/3067.png,"characters to their background , which bring the"
iam_images/3068.png,again and again it is the visual qualities of
iam_images/3069.png,"has its premiere tomorrow , the director , Mr."
iam_images/3070.png,"the story , and the marriage of the central"
iam_images/3071.png,"story , and the marriage of the central charac-"
iam_images/3072.png,This is not a filmed play . It has been conceived
iam_images/3073.png,"throughout in terms of the cinema , and again"
iam_images/3074.png,"film so vividly to life . In Fanny , which"
iam_images/3075.png,create the atmosphere of a city .
iam_images/3076.png,"also has its premiere tomorrow , the director ,"
iam_images/3077.png,"ters to their background , which bring the"
iam_images/3078.png,"Mr. Joshua Logan , attempted but failed to"
iam_images/3079.png,and again it is the visual qualities of the
iam_images/3080.png,"the film so vividly to life . In Fanny , which"
iam_images/3081.png,and again and again it is the visual qualities
iam_images/3082.png,"also has its premiere tomorrow , the director ,"
iam_images/3083.png,"ceived throughout in terms of the cinema ,"
iam_images/3084.png,create the atmosphere of a city .
iam_images/3085.png,"of the story , and the marriage of the central"
iam_images/3086.png,"characters to their background , which bring"
iam_images/3087.png,This is not a filmed play . It has been con-
iam_images/3088.png,"Mr. Joshua Logan , attempted but failed to"
iam_images/3089.png,"the director , Mr. Joshua Logan , attempted"
iam_images/3090.png,a city .
iam_images/3091.png,"Fanny , which also has its premiere tomorrow ,"
iam_images/3092.png,"of the story , and the marriage of the"
iam_images/3093.png,which bring the film so vividly to life . In
iam_images/3094.png,but failed to create the atmosphere of
iam_images/3095.png,This is not a filmed play . It has been concei-
iam_images/3096.png,"ved throughout in terms of the cinema ,"
iam_images/3097.png,and again and again it is the visual qualities
iam_images/3098.png,"central characters to their background ,"
iam_images/3099.png,"and wet pavements , the school play-grounds ,"
iam_images/3100.png,a town in the industrial North of England
iam_images/3101.png,the public monuments and the rubbish
iam_images/3102.png,"in the churchyard , "" sacred to the memory of "" -"
iam_images/3103.png,are seen as an integral part of the story .
iam_images/3104.png,In A Taste of Honey Mr. Richardson has taken
iam_images/3105.png,strewn canals - even the worn head-stones
iam_images/3106.png,and has made it live . The shabby streets
iam_images/3107.png,integral part of the story .
iam_images/3108.png,""" sacred to the memory of "" - are seen as an"
iam_images/3109.png,"wet pavements , the school play-grounds , the"
iam_images/3110.png,public monuments and the rubbish strewn canals -
iam_images/3111.png,In A Taste of Honey Mr. Richardson has
iam_images/3112.png,"even the worn head-stones in the churchyard ,"
iam_images/3113.png,taken a town in the industrial North of England
iam_images/3114.png,and has made it live . The shabby streets and
iam_images/3115.png,the rubbish strewn canals - even the worn
iam_images/3116.png,the story .
iam_images/3117.png,In A Taste of Honey Mr. Richardson has taken a
iam_images/3118.png,"head-stones in the churchyard , "" sacred to the"
iam_images/3119.png,"the school play-grounds , the public monuments and"
iam_images/3120.png,town in the industrial North of England and
iam_images/3121.png,"memory of "" - are seen as an integral part of"
iam_images/3122.png,"has made it live . The shabby streets and wet pavements ,"
iam_images/3123.png,"churchyard , "" sacred to the memory of """
iam_images/3124.png,canals - even the worn head-stones in the
iam_images/3125.png,a town in the industrial North of England
iam_images/3126.png,- are seen as an integral part of the
iam_images/3127.png,and has made it live . The shabby streets
iam_images/3128.png,In A Taste of Honey Mr. Richardson has taken
iam_images/3129.png,story .
iam_images/3130.png,"and wet pavements , the school play-grounds ,"
iam_images/3131.png,the public monuments and the rubbish strewn
iam_images/3132.png,In A Taste of Honey Mr. Richardson has
iam_images/3133.png,the rubbish strewn canals - even the
iam_images/3134.png,"play-grounds , the public monuments and"
iam_images/3135.png,England and has made it live . The shabby
iam_images/3136.png,"worn head-stones in the churchyard , "" sacred"
iam_images/3137.png,"streets and wet pavements , the school"
iam_images/3138.png,taken a town in the industrial North of
iam_images/3139.png,"to the memory of "" - are seen as an"
iam_images/3140.png,integral part of the story .
iam_images/3141.png,"grounds , the public monuments and the"
iam_images/3142.png,England and has made it live . The shabby
iam_images/3143.png,"streets and wet pavements , the school play-"
iam_images/3144.png,In A Taste of Honey Mr. Richardson has
iam_images/3145.png,rubbish strewn canals - even the worn
iam_images/3146.png,"the memory of "" - are seen as an integral"
iam_images/3147.png,taken a town in the industrial North of
iam_images/3148.png,"head-stones in the churchyard , "" sacred to"
iam_images/3149.png,part of the story .
iam_images/3150.png,"play-grounds , the public monuments and"
iam_images/3151.png,"head-stones in the churchyard , "" sacred to"
iam_images/3152.png,gral part of the story .
iam_images/3153.png,"streets and wet pavements , the school"
iam_images/3154.png,the rubbish strewn canals - even the worn
iam_images/3155.png,"the memory of "" - are seen as an inte-"
iam_images/3156.png,taken a town in the industrial North of
iam_images/3157.png,In A Taste of Honey Mr. Richardson has
iam_images/3158.png,England and has made it live . The shabby
iam_images/3159.png,girl lives in a single dingy room with
iam_images/3160.png,surroundings she learns sex is something
iam_images/3161.png,"first time herself it is incoherently , clumsily ,"
iam_images/3162.png,but half inquisitively . As is the case in Fanny
iam_images/3163.png,intense realism in the situation . A young
iam_images/3164.png,to bear his child and sails away .
iam_images/3165.png,"her slatternly , promiscuous mother . In such"
iam_images/3166.png,her first lover is a sailor who leaves her
iam_images/3167.png,"But there is heart in the telling , and an"
iam_images/3168.png,"sordid , and when she experiences it for the"
iam_images/3169.png,first lover is a sailor who leaves her to bear
iam_images/3170.png,his child and sails away .
iam_images/3171.png,"But there is heart in the telling , and an intense"
iam_images/3172.png,"a single dingy room with her slatternly ,"
iam_images/3173.png,realism in the situation . A young girl lives in
iam_images/3174.png,half inquisitively . As is the case in Fanny her
iam_images/3175.png,"learns sex is something sordid , and when she"
iam_images/3176.png,promiscuous mother . In such surroundings she
iam_images/3177.png,"is incoherently , clumsily , but half shyly and"
iam_images/3178.png,experiences it for the first time herself it
iam_images/3179.png,shyly and half inquisitively . As is the case in
iam_images/3180.png,"herself it is incoherently , clumsily , but half"
iam_images/3181.png,"slatternly , promiscuous mother . In such"
iam_images/3182.png,"But there is heart in the telling , and an"
iam_images/3183.png,girl lives in a single dingy room with her
iam_images/3184.png,Fanny her first lover is a sailor who leaves
iam_images/3185.png,intense realism in the situation . A young
iam_images/3186.png,and when she experiences it for the first time
iam_images/3187.png,her to bear his child and sails away .
iam_images/3188.png,"surroundings she learns sex is something sordid ,"
iam_images/3189.png,is the case in Fanny her first lover is a sailor
iam_images/3190.png,who leaves her to bear his child and sails
iam_images/3191.png,but half shyly and half inquisitively . As
iam_images/3192.png,away .
iam_images/3193.png,"her slatternly , promiscuous mother . In such"
iam_images/3194.png,"But there is heart in the telling , and an"
iam_images/3195.png,"sordid , and when she experiences it for"
iam_images/3196.png,surroundings she learns sex is something
iam_images/3197.png,"the first time herself it is incoherently , clumsily ,"
iam_images/3198.png,girl lives in a single dingy room with
iam_images/3199.png,intense realism in the situation . A young
iam_images/3200.png,"But there is heart in the telling , and an"
iam_images/3201.png,first lover is a sailor who leaves her to
iam_images/3202.png,girl lives in a single dingy room with her
iam_images/3203.png,"sordid , and when she experiences it for the"
iam_images/3204.png,"slatternly , promiscuous mother . In such"
iam_images/3205.png,bear his child and sails away .
iam_images/3206.png,"clumsily , but half shyly and half in-"
iam_images/3207.png,quisitively . As is the case in Fanny her
iam_images/3208.png,"first time herself it is incoherently ,"
iam_images/3209.png,intense realism in the situation . A young
